D2,60,"Palm Beach",2010,6008930,"SUBWAY OF WELLINGTON","13833 WELLINGTON TR STE E10",WELLINGTON,33414,2532665,1,Food,"Routine - Food","Warning Issued",08/14/2015,,,2,0,1,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5922282,5659520
D2,60,"Palm Beach",2010,6008945,"PIZZA HUT DELIVERY #012551","21342 ST ANDREWS BLVD","BOCA RATON",33433,2496885,1,Food,"Routine - Food","Inspection Completed - No Further Action",09/21/2015,,,1,0,1,0,Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228415,5603319
D2,60,"Palm Beach",2010,6008950,"TACO BELL #4147","6265 LAKE WORTH RD","LAKE WORTH",33463,2518299,1,Food,"Routine - Food","Warning Issued",07/10/2015,,,5,1,1,3,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5295162,5637316
D2,60,"Palm Beach",2010,6008950,"TACO BELL #4147","6265 LAKE WORTH RD","LAKE WORTH",33463,2518299,2,Food,"Routine - Food","Call Back - Admin. complaint recommended",08/10/2015,,,2,0,1,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5295162,5684822
D2,60,"Palm Beach",2010,6008963,"TW'S LOUNGE","23269 SR 7","BOCA RATON",33428,2550906,1,Food,"Routine - Food","Inspection Completed - No Further Action",05/23/2016,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885745,5735766
D2,60,"Palm Beach",2010,6008963,"TW'S LOUNGE","23269 SR 7","BOCA RATON",33428,2501930,1,Food,"Routine - Food","Warning Issued",09/14/2015,,,4,0,1,3,Y,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2885745,5612807
D2,60,"Palm Beach",2010,6008963,"TW'S LOUNGE","23269 SR 7","BOCA RATON",33428,2501930,2,Food,"Routine - Food","Call Back - Complied",11/16/2015,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885745,5735402
D2,60,"Palm Beach",2010,6008971,"LANTANA SUBSHACK","840 W LANTANA RD",LANTANA,33462,2568640,1,Food,"Routine - Food","Inspection Completed - No Further Action",04/14/2016,,,2,0,0,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5750134,5798153
D2,60,"Palm Beach",2010,6008971,"LANTANA SUBSHACK","840 W LANTANA RD",LANTANA,33462,2530431,1,Food,"Routine - Food","Inspection Completed - No Further Action",12/11/2015,,,10,3,3,4,Y,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5750134,5655977
D2,60,"Palm Beach",2010,6008971,"LANTANA SUBSHACK","840  W LANTANA RD",LANTANA,33462,2583983,1,Food,"Routine - Food","Inspection Completed - No Further Action",06/11/2016,,,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6441809,5898176
D2,60,"Palm Beach",2010,6008978,"PCI FAIR WEST A","9067 SOUTHERN BLVD","WEST PALM BEACH",33411,2575143,1,Food,"Routine - Food","Inspection Completed - No Further Action",06/03/2016,,,3,1,0,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3120670,5828354
D2,60,"Palm Beach",2010,6008978,"PCI FAIR WEST A","9067 SOUTHERN BLVD","WEST PALM BEACH",33411,2502824,1,Food,"Routine - Food","Inspection Completed - No Further Action",02/03/2016,,,3,1,1,1,Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120670,5614392
