D2,60,"Palm Beach",2010,6020262,"TRINDY GOURMET","407 N ROSEMARY AVE","WEST PALM BEACH",33401,2526321,2,Food,"Routine - Food","Call Back - Extension given, pending",03/01/2016,,,1,0,1,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6180693,5805044
D2,60,"Palm Beach",2010,6020262,"TRINDY GOURMET","407 N ROSEMARY AVE","WEST PALM BEACH",33401,2526321,1,Food,"Routine - Food","Warning Issued",12/22/2015,,,8,1,5,2,Y,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6180693,5649409
D2,60,"Palm Beach",2010,6020262,"TRINDY GOURMET","407 N ROSEMARY AVE","WEST PALM BEACH",33401,2526321,3,Food,"Routine - Food","Call Back - Complied",03/22/2016,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6180693,5842171
D2,60,"Palm Beach",2010,6020264,"HYATT PLACE WEST PALM BEACH","295 LAKEVIEW AVENUE","WEST PALM BEACH",33401,2532983,1,Food,"Routine - Food","Inspection Completed - No Further Action",08/10/2015,,,11,1,4,6,Y,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5825660,5660004
D2,60,"Palm Beach",2010,6020265,"FIVE GUYS BURGERS AND FRIES","2240 NW 19 ST STE 900","BOCA RATON",33431,2509330,1,Food,"Routine - Food","Inspection Completed - No Further Action",07/17/2015,,,1,1,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937864,5624332
D2,60,"Palm Beach",2010,6020265,"FIVE GUYS BURGERS AND FRIES","2240 NW 19 ST STE 900","BOCA RATON",33431,2538399,1,Food,"Routine - Food","Inspection Completed - No Further Action",04/25/2016,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937864,5690611
D2,60,"Palm Beach",2010,6020271,GREASE,"213 CLEMATIS ST","WEST PALM BEACH",33401,2509469,1,Food,"Routine - Food","Inspection Completed - No Further Action",12/10/2015,,,4,2,1,1,Y,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3941913,5624510
D2,60,"Palm Beach",2010,6020271,GREASE,"213 CLEMATIS ST","WEST PALM BEACH",33401,2568512,1,Food,"Routine - Food","Warning Issued",06/08/2016,,,10,1,1,8,Y,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3941913,5798007
D2,60,"Palm Beach",2010,6020272,"BOCA CAFE & CATERING INC","777 YAMATO RD #112","BOCA RATON",33431,2524266,2,Food,"Routine - Food","Call Back - Complied",10/27/2015,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5935258,5722568
D2,60,"Palm Beach",2010,6020272,"BOCA CAFE & CATERING INC","777 YAMATO RD #112","BOCA RATON",33431,2524266,1,Food,"Routine - Food","Warning Issued",08/27/2015,,,9,1,3,5,Y,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5935258,5646209
