D2,60,"Palm Beach",2010,6007808,"HAAGEN DAZS","3101 PGA BLVD, GARDENS MALL FC#L225","PALM BEACH GARDENS",33410,2502326,2,Food,"Routine - Food","Call Back - Complied",11/13/2015,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987646,5732219
D2,60,"Palm Beach",2010,6007815,"BOCA GROVE TURNE","21351 WHITAKER DR","BOCA RATON",33433-7469,2499635,1,Food,"Routine - Food","Inspection Completed - No Further Action",09/30/2015,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228180,5609032
D2,60,"Palm Beach",2010,6007815,"BOCA GROVE TURNE","21351 WHITAKER DR","BOCA RATON",33433-7469,2554200,1,Food,"Routine - Food","Inspection Completed - No Further Action",03/25/2016,,,4,2,0,2,Y,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228180,5747674
D2,60,"Palm Beach",2010,6007835,"NICKS TOMATOE PIE CONCOURSE B"," BLDG 1000 STE 124 PBIA","WEST PALM BEACH",33406,2501271,1,Food,"Routine - Food","Inspection Completed - No Further Action",04/11/2016,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616519,5611616
D2,60,"Palm Beach",2010,6007839,"JASPER'S ON 18TH","6063 SW 18 ST #103","BOCA RATON",33433,2563371,2,Food,"Routine - Food","Call Back - Complied",05/03/2016,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6234146,5844361
D2,60,"Palm Beach",2010,6007839,"JASPER'S ON 18TH","6063 SW 18 ST #103","BOCA RATON",33433,2548335,1,Food,"Food-Licensing Inspection","Inspection Completed - No Further Action",11/16/2015,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6234146,5725687
D2,60,"Palm Beach",2010,6007839,"JASPER'S ON 18TH","6063 SW 18 ST #103","BOCA RATON",33433,2563371,1,Food,"Routine - Food","Warning Issued",03/04/2016,,,2,0,2,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6234146,5781634
D2,60,"Palm Beach",2010,6007873,"THE CHESTERFIELD PALM BEACH","363 COCOANUT ROW","PALM BEACH",33480,2577788,1,Food,"Routine - Food","Inspection Completed - No Further Action",06/09/2016,,,17,6,2,9,Y,1,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6241343,5846660
D2,60,"Palm Beach",2010,6007873,"THE CHESTERFIELD PALM BEACH","363 COCOANUT ROW","PALM BEACH",33480,2551085,1,Food,"Routine - Food","Inspection Completed - No Further Action",03/08/2016,,,6,2,2,2,Y,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6241343,5735980
D2,60,"Palm Beach",2010,6007895,"CARVEL 1260","2076 HAVERHILL RD N","WEST PALM BEACH",33417,2529073,1,Food,"Routine - Food","Inspection Completed - No Further Action",11/12/2015,,,15,1,6,8,Y,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084574,5653848
D2,60,"Palm Beach",2010,6007910,"CARVEL STORE #1225","5901 S DIXIE HWY","WEST PALM BEACH",33405,2580544,1,Food,"Food-Licensing Inspection","Inspection Completed - No Further Action",04/18/2016,,,1,0,0,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6409590,5867638
D2,60,"Palm Beach",2010,6007910,"CARVEL STORE #1225","5901 S DIXIE HWY","WEST PALM BEACH",33405-4030,2497257,1,Food,"Routine - Food","Inspection Completed - No Further Action",07/21/2015,,,1,0,1,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228203,5604051
D2,60,"Palm Beach",2010,6007922,"NAPOLIS REST","4469 S CONGRESS AVE STE 110","LAKE WORTH",33461-4749,2499636,1,Food,"Routine - Food","Inspection Completed - No Further Action",12/29/2015,,,2,0,0,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228205,5609033
D2,60,"Palm Beach",2010,6007922,"NAPOLIS REST","4469 S CONGRESS AVE STE 110","LAKE WORTH",33461-4749,2571351,1,Food,"Routine - Food","Inspection Completed - No Further Action",05/04/2016,,,6,1,0,5,Y,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228205,5808048
D2,60,"Palm Beach",2010,6007928,"MCDONALD'S #10802","6342 LANTANA RD","LAKE WORTH",33463,2542716,1,Food,"Food-Licensing Inspection","Inspection Completed - No Further Action",09/02/2015,,,11,1,1,9,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6212760,5705256
